ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 205:   0 1 0 0 3 0 1 1 2 0 0 0 0 1 0 0
 Node 206:   0 2 0 0 3 0 0 0 2 0 1 0 0 1 1 1
 Node 207:   0 4 0 0 3 0 1 1 3 0 2 0 0 3 0 0
 Node 208:   6 0 0 4 3 0 0 0 0 3 3 0 0 6 1 1
 Node 209:   4 0 0 4 3 0 1 1 0 2 2 0 0 0 0 0
 Node 210:   2 0 0 3 3 0 0 0 0 1 3 0 0 0 1 1
 Node 211:   0 0 0 3 3 0 1 1 0 0 3 0 0 1 0 0
 Node 212:   1 0 0 3 3 0 0 0 0 0 0 0 0 0 1 1
 Node 213:   2 1 0 3 3 0 1 1 0 0 1 0 0 0 0 0
 Node 214:   3 3 0 3 3 0 0 0 0 0 3 0 0 0 1 1
 Node 215:   3 5 0 4 3 0 1 1 0 0 6 0 0 8 0 0
 Node 216:   6 3 0 4 3 0 0 0 0 0 3 0 0 5 1 1
 Node 217:   4 2 0 3 3 0 1 1 0 0 1 0 0 0 0 0
 Node 218:   2 1 0 2 3 0 0 0 0 0 3 0 0 0 1 1
 Node 219:   0 0 0 3 3 0 1 1 0 0 3 0 0 1 0 0
 Node 220:   0 0 0 3 3 0 0 0 1 0 0 0 0 0 1 1
 Node 221:   0 1 0 3 3 0 1 1 2 0 1 0 0 0 0 0
 Node 222:   0 3 0 2 3 0 0 0 3 0 2 0 0 0 1 1
 Node 223:   0 5 0 4 3 0 1 1 3 0 6 0 0 7 0 0
 Node 224:   3 0 0 7 3 0 0 0 0 3 6 0 0 13 1 1
 Node 225:   1 0 0 6 3 0 1 1 0 2 2 0 0 1 0 0
 Node 226:   1 0 0 5 3 0 0 0 0 1 3 0 0 1 1 1
 Node 227:   0 0 0 5 3 0 1 1 0 0 3 0 0 3 0 0
 Node 228:   1 0 0 5 3 0 0 0 0 0 0 0 0 0 1 1
 Node 229:   1 0 0 5 3 0 1 1 0 0 3 0 0 0 0 0
 Node 230:   2 1 0 5 3 0 0 0 0 0 3 0 0 2 1 1
 Node 231:   3 2 0 7 3 0 1 1 0 0 9 0 0 13 0 0
 Node 232:   3 3 0 7 3 0 0 0 0 0 6 0 0 14 1 1
 Node 233:   1 2 0 5 3 0 1 1 0 0 1 0 0 1 0 0
 Node 234:   1 1 0 4 3 0 0 0 0 0 3 0 0 1 1 1
 Node 235:   0 0 0 5 3 0 1 1 0 0 3 0 0 3 0 0
 Node 236:   0 0 0 5 3 0 0 0 1 0 0 0 0 1 1 1
 Node 237:   0 0 0 5 3 0 1 1 1 0 3 0 0 0 0 0
 Node 238:   0 1 0 4 3 0 0 0 2 0 3 0 0 1 1 1
 Node 239:   0 2 0 7 3 0 1 1 3 0 9 0 0 14 0 0
 Node 240:   23 0 0 8 3 0 9 18 0 3 6 0 0 18 19 10
 Node 241:   16 0 0 8 3 0 1 1 0 2 2 0 0 6 0 0
 Node 242:   8 0 0 9 3 0 0 0 0 0 3 0 0 6 1 1
 Node 243:   0 0 0 9 3 0 1 1 0 0 3 0 0 6 0 0
 Node 244:   1 0 0 8 3 0 0 0 0 0 0 0 0 3 1 1
 Node 245:   3 7 0 8 3 0 1 1 0 0 3 0 0 4 0 0
 Node 246:   3 15 0 9 3 0 0 0 0 0 3 0 0 5 1 1
 Node 247:   3 23 0 8 3 0 19 10 0 0 9 0 0 18 9 18
 Node 248:   23 3 0 8 3 0 9 18 0 0 6 0 0 18 19 10
 Node 249:   17 2 0 7 3 0 1 1 0 0 1 0 0 4 0 0
 Node 250:   8 1 0 8 3 0 0 0 0 0 3 0 0 5 1 1
 Node 251:   0 0 0 9 3 0 1 1 0 0 3 0 0 7 0 0
 Node 252:   0 0 0 9 3 0 0 0 1 0 0 0 0 3 1 1
 Node 253:   0 7 0 8 3 0 1 1 2 0 3 0 0 4 0 0
 Node 254:   0 14 0 8 3 0 0 0 3 0 3 0 0 5 1 1
 Node 255:   0 23 0 8 3 0 19 10 3 0 9 0 0 18 9 18
 Node 256:   3 0 1 0 2 0 0 0 0 3 0 6 0 19 1 1
 Node 257:   2 0 0 0 2 0 1 1 0 2 0 3 0 3 0 0
 Node 258:   1 0 0 0 2 0 0 0 0 1 0 0 0 4 1 1
 Node 259:   0 0 0 0 2 0 1 1 0 0 0 1 0 5 0 0
 Node 260:   1 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 261:   2 0 0 0 2 0 1 1 0 0 0 1 0 3 0 0
 Node 262:   3 1 0 0 2 0 0 0 0 0 0 0 0 4 1 1
 Node 263:   3 2 2 0 2 0 1 1 0 0 0 6 0 18 0 0
 Node 264:   3 3 1 0 2 0 0 0 0 0 0 6 0 19 1 1
