ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 200:   3 4 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 201:   2 3 0 1 4 0 1 1 0 0 1 0 0 5 0 0
 Node 202:   1 3 0 1 2 0 0 0 0 0 1 0 0 3 1 1
 Node 203:   0 2 0 1 2 0 1 1 0 0 1 0 0 3 0 0
 Node 204:   0 1 0 0 2 0 0 0 1 0 1 0 0 2 1 1
 Node 205:   0 2 0 1 2 0 1 1 1 0 1 0 0 3 0 0
 Node 206:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 207:   0 2 0 1 2 0 1 1 3 0 1 0 0 3 0 0
 Node 208:   2 0 0 2 2 0 0 0 0 3 1 0 0 3 1 1
 Node 209:   2 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 210:   2 0 0 2 2 0 0 0 0 1 1 0 0 3 1 1
 Node 211:   1 0 0 1 2 0 1 1 0 1 1 0 0 3 0 0
 Node 212:   2 0 0 0 2 0 0 0 0 0 1 0 0 3 1 1
 Node 213:   3 1 0 1 2 0 1 1 0 0 1 0 0 3 0 0
 Node 214:   3 2 0 2 4 0 0 0 0 0 3 0 0 6 1 1
 Node 215:   4 3 0 2 2 0 1 1 0 0 2 0 0 3 0 0
 Node 216:   3 4 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 217:   2 3 0 1 4 0 1 1 0 0 1 0 0 6 0 0
 Node 218:   1 3 0 2 2 0 0 0 0 0 1 0 0 3 1 1
 Node 219:   0 2 0 2 2 0 1 1 0 0 1 0 0 3 0 0
 Node 220:   0 1 0 0 2 0 0 0 1 0 1 0 0 3 1 1
 Node 221:   0 2 0 2 2 0 1 1 1 0 1 0 0 3 0 0
 Node 222:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 223:   0 2 0 2 2 0 1 1 3 0 1 0 0 3 0 0
 Node 224:   2 0 0 2 0 0 0 0 0 3 2 0 0 0 1 1
 Node 225:   2 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 226:   2 0 0 2 0 0 0 0 0 1 2 0 0 0 1 1
 Node 227:   1 0 0 1 0 0 1 1 0 1 2 0 0 0 0 0
 Node 228:   2 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1
 Node 229:   3 1 0 1 0 0 1 1 0 0 2 0 0 0 0 0
 Node 230:   3 2 0 2 0 0 0 0 0 0 4 0 0 2 1 1
 Node 231:   4 3 0 2 0 0 1 1 0 0 3 0 0 0 0 0
 Node 232:   3 4 0 0 0 0 0 0 0 0 1 0 0 0 1 1
 Node 233:   2 3 0 1 0 0 1 1 0 0 3 0 0 0 0 0
 Node 234:   1 3 0 2 0 0 0 0 0 0 2 0 0 0 1 1
 Node 235:   0 2 0 2 0 0 1 1 0 0 2 0 0 0 0 0
 Node 236:   0 1 0 0 0 0 0 0 1 0 2 0 0 0 1 1
 Node 237:   0 2 0 2 0 0 1 1 1 0 2 0 0 0 0 0
 Node 238:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 239:   0 2 0 2 0 0 1 1 3 0 2 0 0 0 0 0
 Node 240:   2 0 0 2 2 0 0 0 0 3 3 0 0 3 1 1
 Node 241:   2 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0
 Node 242:   2 0 0 2 2 0 0 0 0 1 3 0 0 2 1 1
 Node 243:   1 0 0 1 2 0 1 1 0 1 3 0 0 3 0 0
 Node 244:   2 0 0 0 2 0 0 0 0 0 2 0 0 3 1 1
 Node 245:   3 1 0 1 2 0 1 1 0 0 3 0 0 3 0 0
 Node 246:   3 2 0 2 4 0 0 0 0 0 4 0 0 8 1 1
 Node 247:   4 3 0 2 2 0 1 1 0 0 4 0 0 2 0 0
 Node 248:   3 4 0 0 2 0 0 0 0 0 2 0 0 2 1 1
 Node 249:   2 3 0 1 4 0 1 1 0 0 3 0 0 8 0 0
 Node 250:   1 3 0 2 2 0 0 0 0 0 3 0 0 2 1 1
 Node 251:   0 2 0 2 2 0 1 1 0 0 3 0 0 3 0 0
 Node 252:   0 1 0 0 2 0 0 0 1 0 3 0 0 3 1 1
 Node 253:   0 2 0 2 2 0 1 1 1 0 3 0 0 3 0 0
 Node 254:   0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 1
 Node 255:   0 2 0 2 2 0 1 1 3 0 3 0 0 2 0 0
 Node 256:   2 0 2 0 2 0 0 0 0 3 0 3 0 2 1 1
 Node 257:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 258:   2 0 2 0 2 0 0 0 0 1 0 3 0 2 1 1
 Node 259:   1 0 2 0 2 0 1 1 0 1 0 3 0 2 0 0
 Node 260:   2 0 2 0 2 0 0 0 0 0 0 3 0 2 1 1
 Node 261:   3 1 2 0 2 0 1 1 0 0 0 3 0 2 0 0
 Node 262:   3 2 2 0 4 0 0 0 0 0 0 4 0 6 1 1
 Node 263:   4 3 2 0 2 0 1 1 0 0 0 3 0 2 0 0
 Node 264:   3 4 2 0 2 0 0 0 0 0 0 3 0 2 1 1
 Node 265:   2 3 3 0 4 0 1 1 0 0 0 4 0 5 0 0
 Node 266:   1 3 2 0 2 0 0 0 0 0 0 3 0 2 1 1
 Node 267:   0 2 2 0 2 0 1 1 0 0 0 3 0 2 0 0
 Node 268:   0 1 2 0 2 0 0 0 1 0 0 3 0 2 1 1
 Node 269:   0 2 2 0 2 0 1 1 1 0 0 3 0 2 0 0
 Node 270:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 271:   0 2 2 0 2 0 1 1 3 0 0 4 0 2 0 0
 Node 272:   2 0 2 0 0 0 0 0 0 3 0 2 0 0 1 1
 Node 273:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 274:   2 0 2 0 0 0 0 0 0 1 0 2 0 0 1 1
 Node 275:   1 0 2 0 0 0 1 1 0 1 0 2 0 0 0 0
 Node 276:   2 0 2 0 0 0 0 0 0 0 0 2 0 0 1 1
 Node 277:   3 1 2 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 278:   3 2 2 0 0 0 0 0 0 0 0 2 0 0 1 1
 Node 279:   4 3 2 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 280:   3 4 2 0 0 0 0 0 0 0 0 2 0 0 1 1
 Node 281:   2 3 3 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 282:   1 3 2 0 0 0 0 0 0 0 0 2 0 0 1 1
 Node 283:   0 2 2 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 284:   0 1 2 0 0 0 0 0 1 0 0 2 0 0 1 1
 Node 285:   0 2 2 0 0 0 1 1 1 0 0 2 0 0 0 0
 Node 286:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 287:   0 2 2 0 0 0 1 1 3 0 0 3 0 0 0 0
 Node 288:   1 0 2 0 2 0 0 0 0 3 0 1 0 2 1 1
 Node 289:   1 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 290:   1 0 2 0 2 0 0 0 0 1 0 1 0 2 1 1
 Node 291:   0 0 2 0 2 0 1 1 0 1 0 1 0 2 0 0
 Node 292:   1 0 2 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 293:   2 1 2 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 294:   3 2 2 0 4 0 0 0 0 0 0 0 0 4 1 1
 Node 295:   4 3 2 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 296:   3 4 2 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 297:   2 3 3 0 4 0 1 1 0 0 0 0 0 4 0 0
 Node 298:   1 3 2 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 299:   0 2 2 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 300:   0 1 2 0 2 0 0 0 1 0 0 1 0 2 1 1
 Node 301:   0 2 2 0 2 0 1 1 1 0 0 1 0 2 0 0
 Node 302:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 303:   0 2 2 0 2 0 1 1 2 0 0 2 0 2 0 0
 Node 304:   2 0 1 0 2 0 0 0 0 3 0 1 0 2 1 1
 Node 305:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 306:   2 0 1 0 2 0 0 0 0 1 0 1 0 2 1 1
 Node 307:   1 0 1 0 2 0 1 1 0 1 0 1 0 2 0 0
 Node 308:   2 0 1 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 309:   3 1 1 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 310:   3 2 0 0 4 0 0 0 0 0 0 0 0 6 1 1
 Node 311:   4 3 1 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 312:   3 4 1 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 313:   2 3 1 0 4 0 1 1 0 0 0 0 0 6 0 0
 Node 314:   1 3 1 0 2 0 0 0 0 0 0 1 0 2 1 1
 Node 315:   0 2 1 0 2 0 1 1 0 0 0 1 0 2 0 0
 Node 316:   0 1 1 0 2 0 0 0 1 0 0 1 0 2 1 1
 Node 317:   0 2 1 0 2 0 1 1 1 0 0 1 0 2 0 0
 Node 318:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 319:   0 2 1 0 2 0 1 1 3 0 0 1 0 2 0 0
 Node 320:   2 0 2 0 2 0 0 0 0 3 0 0 0 2 1 1
 Node 321:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 322:   2 0 2 0 2 0 0 0 0 1 0 0 0 2 1 1
 Node 323:   1 0 2 0 2 0 1 1 0 1 0 0 0 2 0 0
 Node 324:   2 0 2 0 2 0 0 0 0 0 0 0 0 2 1 1
 Node 325:   3 1 2 0 2 0 1 1 0 0 0 0 0 2 0 0
 Node 326:   3 2 1 0 4 0 0 0 0 0 0 0 0 5 1 1
