ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 33
 path_based renewable label = 33


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 346:   19 1 0 5 1 1 0 0 0 1 0 0
 Node 347:   20 1 7 0 1 1 0 0 0 1 0 0
 Node 348:   21 1 1 5 1 1 0 0 0 8 0 0
 Node 349:   22 1 0 0 1 1 0 0 0 0 0 0
 Node 350:   23 1 1 5 1 1 0 0 0 0 0 0
 Node 351:   24 1 23 0 1 1 0 0 0 0 0 0
 Node 352:   25 1 29 0 1 1 0 0 0 0 0 0
 Node 353:   26 1 1 4 1 1 0 0 0 0 0 0
 Node 354:   27 1 0 5 1 1 0 0 0 2 0 0
 Node 355:   28 1 0 0 1 1 0 0 0 0 0 0
 Node 356:   29 1 1 5 1 1 0 0 0 17 0 0
 Node 357:   30 1 2 0 1 1 0 0 0 0 0 0
 Node 358:   31 1 0 5 1 1 0 0 0 0 0 0
 Node 359:   32 1 11 0 1 1 0 0 0 1 0 0
 Node 360:   0 1 30 5 0 0 0 0 0 23 1 1
 Node 361:   0 23 3 0 1 1 0 0 0 0 0 0
 Node 362:   0 22 0 4 1 1 0 0 0 1 0 0
 Node 363:   0 21 3 0 1 1 0 0 0 1 0 0
 Node 364:   0 20 2 4 1 1 0 0 0 9 0 0
 Node 365:   0 19 4 0 1 1 0 0 0 1 0 0
 Node 366:   0 18 0 4 1 1 0 0 0 1 0 0
 Node 367:   0 17 15 0 1 1 0 0 0 0 0 0
 Node 368:   0 16 24 0 1 1 0 0 0 0 0 0
 Node 369:   0 15 4 1 1 1 0 0 0 0 0 0
 Node 370:   0 14 1 5 1 1 0 0 0 2 0 0
 Node 371:   0 13 0 0 1 1 0 0 0 0 0 0
 Node 372:   0 12 4 5 1 1 0 0 0 10 0 0
 Node 373:   0 11 4 0 1 1 0 0 0 0 0 0
 Node 374:   0 10 1 5 1 1 0 0 0 2 0 0
 Node 375:   0 9 10 0 1 1 0 0 0 0 0 0
 Node 376:   0 8 3 4 1 1 0 0 0 14 0 0
 Node 377:   0 8 7 0 1 1 0 0 0 0 0 0
 Node 378:   0 7 2 5 1 1 0 0 0 3 0 0
 Node 379:   0 7 4 0 1 1 0 0 0 0 0 0
 Node 380:   0 6 5 5 1 1 0 0 0 5 0 0
 Node 381:   0 6 0 0 1 1 0 0 0 1 0 0
 Node 382:   0 5 0 5 1 1 0 0 0 3 0 0
 Node 383:   0 5 12 2 1 1 0 0 0 0 0 0
 Node 384:   4 0 17 0 1 1 0 0 0 0 0 0
 Node 385:   5 0 5 4 1 1 0 0 0 0 0 0
 Node 386:   5 0 0 6 1 1 0 0 0 12 0 0
 Node 387:   6 0 0 0 1 1 0 0 0 0 0 0
 Node 388:   6 0 6 6 1 1 0 0 0 11 0 0
 Node 389:   7 0 2 0 1 1 0 0 0 1 0 0
 Node 390:   7 0 1 6 1 1 0 0 0 4 0 0
 Node 391:   8 0 7 0 1 1 0 0 0 0 0 0
 Node 392:   9 0 23 1 1 1 0 0 0 0 0 0
 Node 393:   10 0 5 2 1 1 0 0 0 1 0 0
 Node 394:   11 0 0 6 1 1 0 0 0 4 0 0
 Node 395:   12 0 2 0 1 1 0 0 0 0 0 0
 Node 396:   13 0 4 6 1 1 0 0 0 10 0 0
 Node 397:   14 0 0 0 1 1 0 0 0 0 0 0
 Node 398:   15 0 1 6 1 1 0 0 0 1 0 0
 Node 399:   16 0 14 0 1 1 0 0 0 0 0 0
 Node 400:   17 0 24 0 1 1 0 0 0 0 0 0
 Node 401:   18 0 2 4 1 1 0 0 0 0 0 0
 Node 402:   19 0 0 6 1 1 0 0 0 5 0 0
 Node 403:   20 0 0 0 1 1 0 0 0 0 0 0
 Node 404:   21 0 2 6 1 1 0 0 0 13 0 0
 Node 405:   22 0 2 0 1 1 0 0 0 0 0 0
