ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 212:   1 0 1 0 1 1 0 0 0 0 0 1
 Node 213:   1 1 1 1 1 1 0 0 0 0 0 0
 Node 214:   1 1 2 0 0 2 0 0 0 0 1 1
 Node 215:   1 1 0 1 1 0 0 0 0 0 0 0
 Node 216:   1 0 0 1 1 1 0 0 0 0 0 0
 Node 217:   2 0 0 0 1 0 0 0 0 1 0 0
 Node 218:   1 0 0 1 1 0 0 0 0 0 0 2
 Node 219:   1 1 0 0 1 0 0 0 0 0 0 0
 Node 220:   1 0 1 0 1 0 0 0 0 0 0 0
 Node 221:   1 0 1 0 0 0 0 0 0 0 1 1
 Node 222:   1 0 1 0 1 1 0 0 0 2 0 0
 Node 223:   1 0 1 0 1 0 0 0 0 0 0 0
 Node 224:   0 0 1 0 1 0 0 0 0 1 0 1
 Node 225:   0 0 0 1 0 0 0 0 0 0 1 1
 Node 226:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 227:   0 1 0 0 1 1 0 0 0 1 0 0
 Node 228:   1 0 1 0 0 1 0 0 0 0 1 0
 Node 229:   0 1 1 1 0 1 0 0 0 0 1 1
 Node 230:   0 1 0 1 1 1 0 0 0 0 0 1
 Node 231:   0 2 0 0 1 1 0 0 0 1 0 0
 Node 232:   0 2 1 0 0 1 0 0 0 0 1 0
 Node 233:   0 1 0 0 1 1 0 0 0 1 0 2
 Node 234:   0 1 0 0 0 1 0 0 0 0 1 0
 Node 235:   1 0 0 0 1 0 0 0 0 0 0 1
 Node 236:   0 0 0 1 1 1 0 0 0 0 0 3
 Node 237:   0 1 0 1 1 0 0 0 0 0 0 0
 Node 238:   0 0 1 1 1 0 0 0 0 0 0 0
 Node 239:   1 0 0 0 1 0 0 0 0 0 0 1
 Node 240:   0 0 1 0 1 0 0 0 0 0 0 1
 Node 241:   1 0 0 0 1 0 0 0 0 0 0 0
 Node 242:   0 0 2 1 1 1 0 0 0 0 0 2
 Node 243:   0 1 0 0 1 1 0 0 0 3 0 0
 Node 244:   0 1 0 0 0 1 0 0 0 0 1 0
 Node 245:   1 0 0 0 0 0 0 0 0 0 1 2
 Node 246:   1 0 0 1 1 0 0 0 0 0 0 0
 Node 247:   0 0 3 0 0 0 0 0 0 0 1 0
 Node 248:   1 0 0 0 0 0 0 0 0 0 1 0
 Node 249:   0 0 0 1 0 1 0 0 0 0 1 0
 Node 250:   0 0 1 0 0 0 1 0 0 0 1 0
 Node 251:   0 0 1 1 0 0 1 0 0 0 1 0
 Node 252:   0 0 0 1 1 1 1 0 0 0 0 1
 Node 253:   0 1 1 0 1 0 1 0 0 0 0 1
