ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 31
 path_based renewable label = 31


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 408:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 409:   0 2 13 12 1 1 0 0 0 0 0 0
 Node 410:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 411:   0 2 13 12 1 1 0 0 0 0 0 0
 Node 412:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 413:   0 2 13 12 1 1 0 0 0 0 0 0
 Node 414:   0 2 13 12 0 0 0 0 0 0 1 1
 Node 415:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 416:   0 0 14 13 0 0 0 1 0 0 1 1
 Node 417:   0 1 14 13 1 1 0 0 0 0 0 0
 Node 418:   0 1 14 13 0 0 0 0 0 0 1 1
 Node 419:   0 1 14 13 1 1 0 0 0 0 0 0
 Node 420:   0 1 14 13 0 0 0 0 0 0 1 1
 Node 421:   0 1 14 13 1 1 0 0 0 0 0 0
 Node 422:   0 1 14 13 0 0 0 0 0 0 1 1
 Node 423:   0 1 14 13 1 1 0 0 0 0 0 0
 Node 424:   0 1 14 13 0 0 0 0 0 0 1 1
 Node 425:   0 1 14 13 1 1 0 0 0 0 0 0
 Node 426:   0 1 14 13 0 0 0 0 0 0 1 1
 Node 427:   0 1 14 13 1 1 0 0 0 0 0 0
