ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 322:   10 0 9 0 0 0 0 9 0 7 1 1
 Node 323:   9 0 9 0 1 1 0 9 0 7 0 0
 Node 324:   9 0 0 0 0 0 0 8 0 0 1 1
 Node 325:   9 0 9 0 1 1 0 7 0 7 0 0
 Node 326:   8 0 9 0 0 0 0 7 0 7 1 1
 Node 327:   8 0 0 0 1 1 0 6 0 0 0 0
 Node 328:   8 0 9 0 0 0 0 5 0 7 1 1
 Node 329:   7 0 9 0 1 1 0 5 0 7 0 0
 Node 330:   7 0 0 0 0 0 0 4 0 0 1 1
 Node 331:   7 0 9 0 1 1 0 3 0 7 0 0
 Node 332:   6 0 9 0 0 0 0 3 0 7 1 1
 Node 333:   6 0 0 0 1 1 0 2 0 0 0 0
 Node 334:   6 0 9 0 0 0 0 1 0 7 1 1
 Node 335:   5 0 9 0 1 1 0 1 0 7 0 0
 Node 336:   6 0 9 0 0 0 0 0 0 7 1 1
 Node 337:   7 1 9 0 1 1 0 0 0 7 0 0
 Node 338:   7 2 18 0 0 0 0 0 0 14 1 1
 Node 339:   8 3 9 0 1 1 0 0 0 7 0 0
 Node 340:   9 4 9 0 0 0 0 0 0 7 1 1
 Node 341:   9 5 18 0 1 1 0 0 0 14 0 0
 Node 342:   10 6 9 0 0 0 0 0 0 7 1 1
 Node 343:   11 7 9 0 1 1 0 0 0 7 0 0
 Node 344:   11 8 18 0 0 0 0 0 0 14 1 1
 Node 345:   12 9 9 0 1 1 0 0 0 7 0 0
 Node 346:   13 10 9 0 0 0 0 0 0 7 1 1
 Node 347:   13 11 18 0 1 1 0 0 0 14 0 0
 Node 348:   14 12 9 0 0 0 0 0 0 7 1 1
 Node 349:   15 13 9 0 1 1 0 0 0 7 0 0
 Node 350:   15 14 18 0 0 0 0 0 0 14 1 1
 Node 351:   16 15 9 0 1 1 0 0 0 7 0 0
 Node 352:   15 16 9 0 0 0 0 0 0 7 1 1
 Node 353:   14 15 18 0 1 1 0 0 0 14 0 0
 Node 354:   13 15 9 0 0 0 0 0 0 7 1 1
 Node 355:   12 14 9 0 1 1 0 0 0 7 0 0
 Node 356:   11 13 18 0 0 0 0 0 0 14 1 1
 Node 357:   10 13 9 0 1 1 0 0 0 7 0 0
 Node 358:   9 12 9 0 0 0 0 0 0 7 1 1
 Node 359:   8 11 18 0 1 1 0 0 0 14 0 0
 Node 360:   7 11 9 0 0 0 0 0 0 7 1 1
 Node 361:   6 10 9 0 1 1 0 0 0 7 0 0
 Node 362:   5 9 18 0 0 0 0 0 0 14 1 1
 Node 363:   4 9 9 0 1 1 0 0 0 7 0 0
 Node 364:   3 8 9 0 0 0 0 0 0 7 1 1
 Node 365:   2 7 18 0 1 1 0 0 0 14 0 0
 Node 366:   1 7 9 0 0 0 0 0 0 7 1 1
 Node 367:   0 6 9 0 1 1 0 0 0 7 0 0
 Node 368:   0 5 9 0 0 0 1 0 0 7 1 1
 Node 369:   0 6 9 0 1 1 1 0 0 7 0 0
 Node 370:   0 6 0 0 0 0 2 0 0 0 1 1
 Node 371:   0 6 9 0 1 1 3 0 0 7 0 0
 Node 372:   0 7 9 0 0 0 3 0 0 7 1 1
 Node 373:   0 7 0 0 1 1 4 0 0 0 0 0
 Node 374:   0 7 9 0 0 0 5 0 0 7 1 1
 Node 375:   0 8 9 0 1 1 5 0 0 7 0 0
 Node 376:   0 8 0 0 0 0 6 0 0 0 1 1
 Node 377:   0 8 9 0 1 1 7 0 0 7 0 0
 Node 378:   0 9 9 0 0 0 7 0 0 7 1 1
 Node 379:   0 9 0 0 1 1 8 0 0 0 0 0
 Node 380:   0 9 9 0 0 0 9 0 0 7 1 1
 Node 381:   0 10 9 0 1 1 9 0 0 7 0 0
 Node 382:   0 10 0 0 0 0 10 0 0 0 1 1
 Node 383:   0 10 9 0 1 1 11 0 0 7 0 0
 Node 384:   10 0 8 0 0 0 0 11 0 7 1 1
