ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 3
 path_based renewable label = 3
 slot_max = 3


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 235:   0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 236:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 237:   1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 238:   0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1
 Node 239:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 240:   1 0 3 0 0 2 0 1 0 0 0 0 0 2 2 0 1 0 1 1
 Node 241:   0 3 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 242:   0 1 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 243:   0 0 0 0 0 0 0 0 1 1 3 0 0 0 2 0 0 0 0 0
 Node 244:   0 0 2 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 245:   0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 246:   0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 247:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 248:   0 0 0 1 0 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 249:   0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 250:   0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 251:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 252:   0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0
 Node 253:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 254:   0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 255:   0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0

(Maximum) Crossing Paths: 3
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 5.250000
ID size(without ID modification)4
total_slots: 1088
avg_slots: 0.531250
efficiency: 0.177083
unused_total_slots: 5056
unused_avg_slots: 2.468750
inefficiency: 0.822917

src_greedy total_increased_slots: 520

src_greedy src_greedy total_slots: 1608
src_greedy avg_slots: 0.785156
src_greedy increased_avg_slots: 0.253906
src_greedy efficiency: 0.261719
src_greedy increased_efficiency: 0.084635
src_greedy unused_total_slots: 4536
src_greedy unused_avg_slots: 2.214844
src_greedy decreased_unused_avg_slots: 0.253906
src_greedy inefficiency: 0.738281
src_greedy decreased_inefficiency: 0.084635

src_polling total_increased_slots: 520

src_polling total_slots: 1608
src_polling avg_slots: 0.785156
src_polling increased_avg_slots: 0.253906
src_polling efficiency: 0.261719
src_polling increased_efficiency: 0.084635
src_polling unused_total_slots: 4536
src_polling unused_avg_slots: 2.214844
src_polling decreased_unused_avg_slots: 0.253906
src_polling inefficiency: 0.738281
src_polling decreased_inefficiency: 0.084635

hcLtoS_greedy total_increased_slots: 518

hcLtoS_greedy total_slots: 1606
hcLtoS_greedy avg_slots: 0.784180
hcLtoS_greedy increased_avg_slots: 0.252930
hcLtoS_greedy efficiency: 0.261393
hcLtoS_greedy increased_efficiency: 0.084310
hcLtoS_greedy unused_total_slots: 4538
hcLtoS_greedy unused_avg_slots: 2.215820
hcLtoS_greedy decreased_unused_avg_slots: 0.252930
hcLtoS_greedy inefficiency: 0.738607
hcLtoS_greedy decreased_inefficiency: 0.084310

hcLtoS_polling total_increased_slots: 518

hcLtoS_polling total_slots: 1606
hcLtoS_polling avg_slots: 0.784180
hcLtoS_polling increased_avg_slots: 0.252930
hcLtoS_polling efficiency: 0.261393
hcLtoS_polling increased_efficiency: 0.084310
hcLtoS_polling unused_total_slots: 4538
