ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 5
 path_based renewable label = 5


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 166:   1 1 1 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 167:   0 1 2 1 1 2 1 0 1 2 1 0 0 0 0 1 0 0 0 0
 Node 168:   1 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0
 Node 169:   1 1 2 4 1 2 1 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 170:   1 3 0 0 2 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1
 Node 171:   2 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 2
 Node 172:   0 1 2 2 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 173:   1 2 0 1 1 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 174:   0 0 1 2 2 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 175:   0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0
 Node 176:   0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 177:   0 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 178:   0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 179:   0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 180:   1 1 1 1 2 1 1 0 0 0 0 0 1 0 0 1 0 0 1 1
 Node 181:   1 4 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 182:   0 2 0 1 2 2 1 0 0 0 0 0 1 0 0 0 0 0 1 2
 Node 183:   0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 0
 Node 184:   1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1
 Node 185:   1 0 0 2 3 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0
 Node 186:   0 2 0 2 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 187:   0 4 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 2
 Node 188:   1 3 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1
 Node 189:   1 3 0 1 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 190:   0 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 191:   0 1 0 0 1 3 0 0 1 1 2 0 0 0 0 0 0 1 0 0
 Node 192:   0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 193:   0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 194:   0 0 2 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 195:   1 1 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 Node 196:   1 2 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 2
 Node 197:   0 2 1 0 1 2 1 0 0 1 1 0 0 0 0 0 0 0 1 0
 Node 198:   0 2 0 0 1 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0
 Node 199:   0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 200:   1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1
 Node 201:   0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0
 Node 202:   0 0 2 0 2 2 1 0 1 2 0 1 0 0 0 0 0 0 0 1
 Node 203:   1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 204:   1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 205:   1 0 2 0 2 4 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 206:   0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 207:   0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0
 Node 208:   1 0 0 1 0 3 1 0 0 1 0 0 0 1 0 0 0 0 1 0
 Node 209:   0 0 3 1 2 0 0 0 0 1 0 0 0 0 0 0 0 2 1 0
 Node 210:   0 1 1 2 3 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0
 Node 211:   2 1 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 1 1 0
 Node 212:   2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 213:   1 0 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0
 Node 214:   1 1 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 215:   0 0 1 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 216:   3 0 0 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 217:   2 1 3 1 1 3 2 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 218:   1 2 1 2 3 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 219:   1 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 220:   2 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 221:   1 2 4 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 222:   1 1 4 1 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 223:   0 1 1 0 3 1 1 0 0 0 2 0 0 0 0 0 0 0 1 0
 Node 224:   1 0 0 4 0 3 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 Node 225:   0 0 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 226:   1 0 0 2 4 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 227:   1 0 2 1 2 2 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 228:   1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 229:   0 0 3 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 230:   0 0 4 2 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 231:   0 0 1 2 0 4 1 0 1 2 0 0 0 0 0 0 0 0 0 0
 Node 232:   0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 233:   1 2 0 1 1 3 0 0 1 1 0 0 0 0 0 0 0 0 0 1
 Node 234:   0 2 0 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 235:   0 2 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 236:   0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 237:   0 1 0 2 3 3 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 238:   0 0 4 2 1 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1
 Node 239:   0 1 1 2 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1
 Node 240:   0 0 0 2 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1
 Node 241:   0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 2
 Node 242:   0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 243:   1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 244:   2 0 0 0 2 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 245:   1 0 0 2 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1
 Node 246:   0 1 0 2 4 3 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 247:   0 1 0 2 1 2 2 0 1 1 0 0 0 0 0 0 0 0 0 1
 Node 248:   0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 249:   1 0 0 1 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 250:   1 1 0 0 1 1 1 0 1 3 0 0 1 0 0 0 0 0 0 0
 Node 251:   0 1 0 0 2 1 2 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 252:   1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1 2
 Node 253:   1 1 0 0 1 1 2 0 0 0 1 0 1 0 0 0 0 0 1 0
 Node 254:   2 1 0 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 Node 255:   0 0 0 1 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0
 Node 256:   1 0 2 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 Node 257:   2 1 1 0 1 2 0 0 1 2 0 1 0 0 0 0 0 0 0 1
 Node 258:   1 1 1 0 1 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 259:   1 1 1 0 1 2 1 0 0 2 0 0 0 1 0 0 0 0 1 0
 Node 260:   2 1 1 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 261:   1 2 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 262:   1 2 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 Node 263:   0 1 1 0 1 3 2 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 264:   0 0 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 Node 265:   2 1 0 3 3 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1
 Node 266:   1 3 1 2 2 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 267:   3 1 3 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 268:   1 2 4 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 269:   2 2 1 0 3 4 1 0 0 0 0 0 0 1 0 0 0 0 1 1
 Node 270:   1 3 3 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 271:   0 4 2 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 272:   0 0 1 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 273:   0 0 2 3 2 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0
 Node 274:   2 1 0 2 4 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 275:   1 1 2 2 2 2 2 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 276:   3 0 5 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 277:   2 0 2 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 278:   2 0 4 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 279:   0 0 3 1 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 1
