ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 158:   1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 159:   0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 160:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 161:   2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 162:   1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 163:   0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 164:   0 0 1 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 165:   2 1 1 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 166:   1 1 0 0 1 2 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 167:   0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 168:   0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 169:   2 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 170:   1 0 0 2 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 171:   0 0 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 172:   0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 173:   2 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 174:   1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 175:   0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 176:   0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
